n,events,non_events,responders,prevalence,p_base,p_event,p_fisher,or,ci.low,ci.high
400,37,363,89,0.1,0.2,0.4,0.000713557016851851,3.42203312776838,1.59571396312942,7.27783964610096
400,113,287,100,0.3,0.2,0.4,0.00321407383099292,2.06897556426233,1.24263219508101,3.43201334081999
400,206,194,124,0.5,0.2,0.4,1.4061064672849e-05,2.64427429713935,1.6621206446463,4.25569645444176
400,6,394,81,0.01,0.2,0.2,1,0.785444658344129,0.0163986220223575,7.16098808009735
400,20,380,82,0.05,0.2,0.2,0.149141884074774,2.18460253545585,0.712180622575139,6.13791010137442
400,40,360,81,0.1,0.2,0.2,0.143846541339682,1.80432861034912,0.793984237875433,3.88901306075346
400,109,291,75,0.3,0.2,0.2,0.197401802137544,1.43316842259923,0.797227506109524,2.53194323926252
400,191,209,75,0.5,0.2,0.2,0.522149794182715,0.830856640559975,0.483772835876058,1.4180149532965
400,1,399,85,0.01,0.2,0.1,1,0,0,144.206008583714
400,21,379,68,0.05,0.2,0.1,1,0.805538651319617,0.147713370159459,2.87834148431054
400,35,365,73,0.1,0.2,0.1,0.361969919603287,0.554248895008637,0.137586212529511,1.64339199956054
400,110,290,71,0.3,0.2,0.1,0.379237864155529,0.727833652028303,0.369913597228448,1.3677582844621
400,205,195,68,0.5,0.2,0.1,0.0111026243404822,0.491824051111742,0.274271796191398,0.866740152093412
400,3,397,89,0.01,0.2,0.01,1,0,0,8.49027400805438
400,22,378,72,0.05,0.2,0.01,0.0194646852200606,0,0,0.80029338636089
400,46,354,81,0.1,0.2,0.01,2.09588427316709e-05,0,0,0.290351774365702
400,114,286,61,0.3,0.2,0.01,6.94653001566372e-09,0.0334715004559507,0.000827666444364981,0.199310802637003
400,200,200,50,0.5,0.2,0.01,1.16765630878565e-13,0.0321778609999013,0.00375914579686008,0.126131775977522
400,1,399,85,0.01,0.2,0,1,0,0,144.206008583714
400,23,377,79,0.05,0.2,0,0.0118805935928352,0,0,0.675777891971621
400,42,358,72,0.1,0.2,0,0.000202344542217909,0,0,0.376998917858685
400,110,290,71,0.3,0.2,0,9.50856231692071e-12,0,0,0.109247144968357
400,222,178,34,0.5,0.2,0,1.61191439375975e-13,0,0,0.0762954766717127
420,3,417,164,0.01,0.4,0.4,0.284282304807364,0,0,3.77474764798161
420,30,390,161,0.05,0.4,0.4,0.117513674437949,1.92791916918379,0.853750600592193,4.40250636265777
420,36,384,146,0.1,0.4,0.4,0.365639385773174,1.37834709594008,0.638077251585206,2.91226155241528
420,109,311,180,0.3,0.4,0.4,0.822254243048532,1.06689631567921,0.669500191049297,1.69466151768828
420,204,216,159,0.5,0.4,0.4,0.0703116985758302,0.687442489461077,0.452477537871613,1.04133328898157
420,4,416,200,0.01,0.4,0.2,0.124913466682107,0,0,1.65792507002767
420,23,397,172,0.05,0.4,0.2,0.0270443027143486,0.287689550448008,0.0699108823289852,0.887505213668135
420,39,381,158,0.1,0.4,0.2,9.91035103026791e-05,0.168994571769096,0.0427673528764236,0.486584625851901
420,123,297,140,0.3,0.4,0.2,0.00142412764086527,0.458772586735441,0.270274254843032,0.760621097237869
420,197,223,133,0.5,0.4,0.2,0.000144781787400055,0.433855442816128,0.274622929580817,0.67872736109736
420,4,416,162,0.01,0.4,0.1,1,0.528679261100981,0.0100003838915046,6.64866817650775
420,23,397,172,0.05,0.4,0.1,0.00429795836529414,0.20296910222971,0.03801122860716,0.700791881918451
420,56,364,161,0.1,0.4,0.1,2.29481962124448e-07,0.131194146130774,0.0399234658135289,0.337514551946635
420,132,288,131,0.3,0.4,0.1,5.17692933768676e-10,0.190763650159114,0.0983889720783065,0.348271344002931
420,206,214,126,0.5,0.4,0.1,3.79867698996804e-17,0.136123859964443,0.0777928440255544,0.23045754738633
420,7,413,164,0.01,0.4,0.01,0.0460337281753034,0,0,1.07081022347948
420,16,404,180,0.05,0.4,0.01,0.000124657161678884,0,0,0.329129612075328
420,39,381,164,0.1,0.4,0.01,2.32815906795023e-09,0,0,0.134276514994883
420,116,304,116,0.3,0.4,0.01,2.49493729220704e-20,0,0,0.0539670070431334
420,205,215,94,0.5,0.4,0.01,1.74749958652926e-29,0.0132712446925029,0.00155140573744058,0.0509050050553548
420,4,416,171,0.01,0.4,0,0.149229812443013,0,0,2.19887671102419
420,30,390,146,0.05,0.4,0,2.92286357226518e-06,0,0,0.223613379432289
420,32,388,143,0.1,0.4,0,9.94900303248702e-07,0,0,0.214133405676336
420,130,290,98,0.3,0.4,0,4.107699414963e-19,0,0,0.0582444638894114
420,227,193,75,0.5,0.4,0,3.00186881971611e-30,0,0,0.0270488554503274
420,3,417,102,0.01,0.2,0.4,1,0,0,7.56787833882441
420,17,403,88,0.05,0.2,0.4,0.0606616879445078,2.77420246208728,0.867975517314364,8.36240669062429
420,41,379,70,0.1,0.2,0.4,0.013126905659904,2.61510314604557,1.17071431480915,5.59453225835674
420,110,310,100,0.3,0.2,0.4,7.81356039412008e-05,2.6764220976992,1.60963953033523,4.44353825726585
420,210,210,132,0.5,0.2,0.4,0.00108015946243401,2.04647479660442,1.31746171052772,3.20038238160965
420,0,420,,0.01,0.2,0.2,1,,,
420,25,395,81,0.05,0.2,0.2,0.798582397587749,0.787066407616188,0.19090765913789,2.42794880329437
420,47,373,99,0.1,0.2,0.2,0.855457542061834,0.862735155583482,0.367400525484425,1.85928206312724
420,134,286,80,0.3,0.2,0.2,0.423897036964429,0.772629478235003,0.427509513143534,1.35837700673878
420,204,216,70,0.5,0.2,0.2,0.00902093866509731,0.493568389579875,0.275335107020333,0.866555595750153
420,5,415,72,0.01,0.2,0.1,0.593334403922938,0,0,5.30658745795676
420,14,406,86,0.05,0.2,0.1,0.744221530272805,0.639498596219935,0.0682406192132292,2.95684635529282
420,44,376,96,0.1,0.2,0.1,0.0586135114702973,0.402224449650932,0.120141192008628,1.06447924930104
420,113,307,58,0.3,0.2,0.1,1.02092605861745e-07,0.0393062008738856,0.000970559126220139,0.234347225095707
420,203,217,67,0.5,0.2,0.1,0.424124842648634,0.785541424301746,0.445990937009052,1.37211354005963
420,3,417,81,0.01,0.2,0.01,1,0,0,10.1799028281643
420,29,391,82,0.05,0.2,0.01,0.00256504648720815,0,0,0.526161345146603
420,31,389,68,0.1,0.2,0.01,0.0417850406894512,0.160595663957886,0.00387354281547467,1.00210749566351
420,115,305,61,0.3,0.2,0.01,3.08939499988275e-08,0.0359553976065315,0.000889054069349067,0.213902271308545
420,209,211,34,0.5,0.2,0.01,1.14016330088692e-09,0.0260569359226534,0.00063932191028389,0.159022249965293
420,4,416,78,0.01,0.2,0,1,0,0,6.67882406127557
420,26,394,84,0.05,0.2,0,0.00412685901813088,0,0,0.578639528182468
420,39,381,81,0.1,0.2,0,0.00020046913261831,0,0,0.378627295035119
420,140,280,63,0.3,0.2,0,8.8727070211549e-13,0,0,0.0958513266408967
420,229,191,35,0.5,0.2,0,1.63169927381734e-13,0,0,0.0775885994211789
440,2,438,182,0.01,0.4,0.4,0.170542555394492,Inf,0.266649648069467,Inf
440,20,420,183,0.05,0.4,0.4,0.489803793846582,1.4265401185598,0.520512160466238,3.91027737146569
440,39,401,164,0.1,0.4,0.4,0.729062615355058,0.828175944027575,0.378563018907055,1.73077161166553
440,125,315,178,0.3,0.4,0.4,0.592247748418878,0.887353767494564,0.565693731608017,1.38378590661218
440,227,213,187,0.5,0.4,0.4,0.102266120905093,1.37393098473105,0.923961324176232,2.04723565467184
440,2,438,187,0.01,0.4,0.2,0.510136674259681,0,0,7.20356293084278
440,21,419,156,0.05,0.4,0.2,0.159141533127708,0.414025824162665,0.0995290916059392,1.30067646451075
440,45,395,154,0.1,0.4,0.2,0.0692775268369066,0.498732518662745,0.213704536782853,1.06713381726159
440,141,299,149,0.3,0.4,0.2,1.49248755243506e-05,0.365309322450349,0.218420221817998,0.596751920852064
440,226,214,118,0.5,0.4,0.2,3.35248065916336e-06,0.35724751925495,0.22246091584587,0.566803116111724
440,3,437,179,0.01,0.4,0.1,0.27439946158625,0,0,3.52501394466688
440,17,423,172,0.05,0.4,0.1,0.0774956241177424,0.322758849087422,0.0585979297498406,1.18103635775781
440,46,394,165,0.1,0.4,0.1,6.43843465534463e-07,0.100236072715688,0.0195611494360911,0.32175523250121
440,128,312,137,0.3,0.4,0.1,4.2742049381648e-09,0.20736801022495,0.107217265140849,0.377645644493778
440,208,232,97,0.5,0.4,0.1,1.39967536293224e-12,0.155977978148055,0.0816147156487898,0.282391721543214
440,3,437,162,0.01,0.4,0.01,0.300538413750258,0,0,4.15169955196058
440,25,415,146,0.05,0.4,0.01,3.73638553679674e-05,0,0,0.299134756887918
440,41,399,177,0.1,0.4,0.01,1.10992236623475e-08,0.031808278032506,0.000782953716419705,0.191655620586179
440,121,319,128,0.3,0.4,0.01,1.83346464285376e-17,0.0396411235874726,0.00790462543208301,0.123020279171629
440,237,203,96,0.5,0.4,0.01,9.72722904942922e-34,0.0152906684419421,0.00301024362815151,0.0477251235501467
440,5,435,171,0.01,0.4,0,0.161588307228198,0,0,1.70819100016546
440,29,411,152,0.05,0.4,0,5.88776493995843e-06,0,0,0.236065317107253
440,38,402,146,0.1,0.4,0,1.98801951101358e-07,0,0,0.182747254901051
440,121,319,125,0.3,0.4,0,7.24519289729993e-22,0,0,0.0494391257458745
440,210,230,103,0.5,0.4,0,6.46533117040631e-36,0,0,0.0227212245946914
440,4,436,92,0.01,0.2,0.4,0.19424760851399,3.82889166900538,0.274085248057156,53.4607737576647
440,27,413,84,0.05,0.2,0.4,0.0727965048263246,2.24826773265922,0.854876887946178,5.51871924296191
440,37,403,95,0.1,0.2,0.4,0.213448742733603,1.60476116580874,0.686502838907341,3.52744182529537
440,136,304,112,0.3,0.2,0.4,9.46541987472643e-06,2.78586086424508,1.73926253443898,4.47059327620057
440,209,231,119,0.5,0.2,0.4,1.54416089273592e-08,3.55733060988591,2.22559280898991,5.77070864056026
440,3,437,82,0.01,0.2,0.2,1,0,0,10.6202226610975
440,23,417,91,0.05,0.2,0.2,0.797674700569032,1.06896513822302,0.301553491899914,3.09936091601224
440,40,400,86,0.1,0.2,0.2,0.298740323116592,0.563213168090115,0.166924285379521,1.50828260183453
440,136,304,82,0.3,0.2,0.2,0.145900346046308,1.46331600434126,0.854121339039545,2.47985744378041
440,230,210,97,0.5,0.2,0.2,0.301213677038686,0.779860685970802,0.483314829886384,1.25559148429385
440,5,435,85,0.01,0.2,0.1,1,1.04454318816812,0.0209655855029982,10.7374778867473
440,23,417,106,0.05,0.2,0.1,0.02220026641556,0.135416846304425,0.00324625057675016,0.858846619131581
440,53,387,75,0.1,0.2,0.1,0.0182117223814992,0.26304071565008,0.0510631285624178,0.851248638168906
440,129,311,61,0.3,0.2,0.1,0.00225205098465081,0.322527949675088,0.128352887849804,0.710935763988022
440,237,203,51,0.5,0.2,0.1,0.0161880158504366,0.466548046874215,0.240841057347386,0.88231578177176
440,6,434,91,0.01,0.2,0.01,0.352813793694169,0,0,3.26209111829722
440,28,412,84,0.05,0.2,0.01,0.00454315228696457,0,0,0.565412221075493
440,40,400,88,0.1,0.2,0.01,0.000116180648175884,0,0,0.352281080884286
440,135,305,58,0.3,0.2,0.01,3.63403614334529e-09,0.0325920825958838,0.000806741044821884,0.193720453927775
440,213,227,47,0.5,0.2,0.01,7.02254895943057e-12,0.0385262095950821,0.00448629330969097,0.151059176548593
440,3,437,89,0.01,0.2,0,1,0,0,9.58662640835278
440,18,422,82,0.05,0.2,0,0.0316761013937907,0,0,0.968638269815623
440,44,396,72,0.1,0.2,0,0.000383537703873532,0,0,0.406450793250054
440,116,324,74,0.3,0.2,0,1.57626794737819e-11,0,0,0.11306889176919
440,227,213,29,0.5,0.2,0,2.54180203440189e-10,0,0,0.112340902752595
460,3,457,191,0.01,0.4,0.4,0.269977266268826,0,0,3.40445228896312
460,30,430,191,0.05,0.4,0.4,0.444162888190457,0.688387107822911,0.280632431733303,1.58493402159042
460,42,418,183,0.1,0.4,0.4,0.137897207586942,0.578429587481487,0.26196136535963,1.20283247922224
460,134,326,181,0.3,0.4,0.4,0.753300552448516,0.9265959464197,0.598265750722379,1.42729971316055
460,240,220,202,0.5,0.4,0.4,0.451997426617845,0.856407865079951,0.582141721410221,1.25912361936251
460,5,455,178,0.01,0.4,0.2,0.161672535748608,0,0,1.72078679387148
460,29,431,163,0.05,0.4,0.2,0.0146310217558574,0.274322000298593,0.068174397841185,0.814846407329591
460,44,416,173,0.1,0.4,0.2,0.14486374557058,0.594577177836541,0.270645084011278,1.22754851458286
460,124,336,157,0.3,0.4,0.2,0.0264530023331811,0.587788182353923,0.358374042276727,0.947186287250158
460,249,211,129,0.5,0.4,0.2,2.59239091687792e-08,0.304225253603875,0.192679584842439,0.47517992761729
460,6,454,184,0.01,0.4,0.1,0.409264412276874,0.296814047451427,0.00623292448614012,2.68347212253639
460,22,438,168,0.05,0.4,0.1,0.000943110642251667,0.0775191748054609,0.00186193722452027,0.491104486621789
460,48,412,169,0.1,0.4,0.1,2.60878056741865e-05,0.176339197325037,0.0533901500658353,0.457434289125171
460,154,306,159,0.3,0.4,0.1,7.14374065899483e-19,0.101470294906692,0.0504925974801701,0.189107016579321
460,239,221,114,0.5,0.4,0.1,6.77874286243755e-18,0.123975046013263,0.0689675567907153,0.213994785404744
460,7,453,188,0.01,0.4,0.01,0.0448911062543244,0,0,0.992652809410609
460,29,431,167,0.05,0.4,0.01,2.53224846374149e-06,0,0,0.218771770322905
460,57,403,174,0.1,0.4,0.01,1.79830717237612e-13,0,0,0.0899361404137943
460,132,328,146,0.3,0.4,0.01,8.36643164087036e-24,0.0197379406920639,0.00233087033874477,0.0750761188645834
460,230,230,83,0.5,0.4,0.01,3.03874471626784e-27,0.00794128982302065,0.000202297185155461,0.0465421314715936
460,3,457,197,0.01,0.4,0,0.263839158851947,0,0,3.22640893581592
460,21,439,188,0.05,0.4,0,1.36187436508472e-05,0,0,0.261256722348894
460,48,412,155,0.1,0.4,0,1.3927752500491e-09,0,0,0.135343174792586
460,139,321,126,0.3,0.4,0,1.59961782612955e-24,0,0,0.042806997655499
460,219,241,104,0.5,0.4,0,7.37361900386701e-36,0,0,0.0232291075261286
460,4,456,100,0.01,0.2,0.4,1,1.20152925909848,0.0226704814569309,15.1491568354263
460,14,446,110,0.05,0.2,0.4,0.110644402428178,2.46056168317898,0.68711488005295,8.29707218093981
460,43,417,88,0.1,0.2,0.4,0.000927869297881213,3.17599713383216,1.53140203036825,6.45279864303055
460,110,350,106,0.3,0.2,0.4,4.57501150318896e-07,3.46276713398767,2.10628133850939,5.69699486473485
460,226,234,132,0.5,0.2,0.4,6.77810371647311e-08,3.1650421460825,2.02528354635741,5.00644080414041
460,8,452,96,0.01,0.2,0.2,1,0.537457849144373,0.0117928223402683,4.2662426807491
460,26,434,104,0.05,0.2,0.2,0.0263063421530043,2.68182740783177,1.07530289328211,6.49136411062385
460,41,419,93,0.1,0.2,0.2,0.688079539916155,0.797573086164008,0.288306688675083,1.91103778301554
460,140,320,103,0.3,0.2,0.2,0.00526566536398541,0.476616858005283,0.263814069669703,0.829158368289935
460,236,224,85,0.5,0.2,0.2,0.281474666164232,0.766506157812109,0.463641996584868,1.26226171523482
460,2,458,99,0.01,0.2,0.1,1,0,0,19.4756634626758
460,16,444,78,0.05,0.2,0.1,0.493090033243143,0.318291863136619,0.0074559826138848,2.12928637122901
460,44,416,86,0.1,0.2,0.1,0.689444627756539,1.13180522572129,0.458926831983266,2.52972622808701
460,134,326,73,0.3,0.2,0.1,0.00316727835102141,0.381487894882659,0.174819812385489,0.763539390053632
460,218,242,78,0.5,0.2,0.1,0.000180818531097792,0.373587614342415,0.208413043561967,0.65055830666632
460,3,457,89,0.01,0.2,0.01,1,0,0,10.1347319721
460,24,436,92,0.05,0.2,0.01,0.00697250865358909,0,0,0.637228991186278
460,47,413,69,0.1,0.2,0.01,0.000421535119297225,0,0,0.420703300439176
460,127,333,72,0.3,0.2,0.01,3.13044434353172e-10,0.0293924595140398,0.000730257955771276,0.173466813650879
460,218,242,41,0.5,0.2,0.01,7.82736345033753e-10,0.04839406714046,0.00560168513291671,0.191180605386592
460,3,457,100,0.01,0.2,0,1,0,0,8.74412080859443
460,26,434,69,0.05,0.2,0,0.0213962140759459,0,0,0.831936773839637
460,41,419,82,0.1,0.2,0,0.000376730540634339,0,0,0.398262417040111
460,129,331,69,0.3,0.2,0,2.78786954883459e-11,0,0,0.114252908609312
460,222,238,52,0.5,0.2,0,6.47579167894785e-17,0,0,0.0630032067400816
480,9,471,191,0.01,0.4,0.4,0.746005420149741,1.21446291088352,0.237799272273777,5.72194362290935
480,29,451,188,0.05,0.4,0.4,1,0.946115316400831,0.393865356952273,2.17375701835107
480,49,431,194,0.1,0.4,0.4,0.759519469968107,1.1182318228294,0.583215089852795,2.11600686932124
480,147,333,189,0.3,0.4,0.4,0.544226891550665,1.13568494499198,0.748820189769211,1.71773892518583
480,247,233,178,0.5,0.4,0.4,0.509405847894693,0.879622541108815,0.596721649867979,1.29604700717397
480,4,476,198,0.01,0.4,0.2,1,1.42746127458122,0.102655903293936,19.8442921343714
480,23,457,171,0.05,0.4,0.2,0.1846603196445,0.487597119667997,0.138932330975663,1.3953758600636
480,48,432,176,0.1,0.4,0.2,0.0838737759391994,0.545355806271685,0.250845888962352,1.10990836928784
480,152,328,177,0.3,0.4,0.2,2.47044119096418e-06,0.355079478382049,0.220258172083604,0.561643661068638
480,237,243,157,0.5,0.4,0.2,7.83473535022945e-08,0.340632564445744,0.222288366939574,0.517174842785581
480,9,471,192,0.01,0.4,0.1,0.326659533169518,0.423226042946365,0.0424622652878777,2.25482086135352
480,17,463,198,0.05,0.4,0.1,0.047464235249615,0.295136762748429,0.0536630826407799,1.07763687025628
480,41,439,169,0.1,0.4,0.1,1.2474517886673e-08,0,0,0.153472189136206
480,133,347,159,0.3,0.4,0.1,1.22920625095947e-13,0.135418326285111,0.0655603183250045,0.257120821511132
480,234,246,119,0.5,0.4,0.1,2.92217085450787e-08,0.290268264842616,0.177597801482045,0.465554069573023
480,9,471,195,0.01,0.4,0.01,0.0126712894812784,0,0,0.728139375081044
480,23,457,172,0.05,0.4,0.01,5.34515220340281e-05,0,0,0.293669170968403
480,51,429,180,0.1,0.4,0.01,2.96654626889065e-10,0.0280381064931925,0.000694401875257197,0.166898029249026
480,138,342,133,0.3,0.4,0.01,8.16254438848299e-21,0.0237707753807805,0.00280678298241526,0.0903464166495413
480,237,243,110,0.5,0.4,0.01,6.73437501117245e-36,0.0106918115008707,0.00127419896265613,0.0408197340590336
480,4,476,194,0.01,0.4,0,0.15115833993454,0,0,2.22728096620652
480,17,463,181,0.05,0.4,0,0.000438639852830453,0,0,0.38423889747082
480,33,447,193,0.1,0.4,0,2.56071515068785e-08,0,0,0.158671265747068
480,149,331,130,0.3,0.4,0,4.4384283970005e-26,0,0,0.0398661889204861
480,241,239,95,0.5,0.4,0,1.26337576238336e-34,0,0,0.024295614074091
480,7,473,94,0.01,0.2,0.4,0.00394999986320001,10.7098186143166,1.71979902417069,114.253029373749
480,35,445,112,0.05,0.2,0.4,0.000662784825451364,3.46850173835876,1.61182386524873,7.44102336018012
480,55,425,119,0.1,0.2,0.4,0.00421811713069879,2.45782040143679,1.30715527858009,4.56768399532684
480,156,324,115,0.3,0.2,0.4,6.45070119949849e-07,3.04885432952657,1.93320970370499,4.8253409227175
480,256,224,145,0.5,0.2,0.4,0.000220149027012961,2.13946803295966,1.40302439013518,3.29040476275001
480,4,476,114,0.01,0.2,0.2,1,1.07064931246091,0.0202203529840705,13.4821215924063
480,19,461,84,0.05,0.2,0.2,0.549508014066718,0.544337910105569,0.0598674911601604,2.36511772863945
480,35,445,109,0.1,0.2,0.2,0.140147806534331,0.418423765701645,0.104894782020352,1.22308808414869
480,159,321,100,0.3,0.2,0.2,0.812509398889318,0.937585752106316,0.564778612370327,1.53371661984384
480,227,253,85,0.5,0.2,0.2,1,0.988732971582114,0.600301437659404,1.62419238444654
480,5,475,95,0.01,0.2,0.1,0.588265061663994,0,0,4.43730859882603
480,28,452,104,0.05,0.2,0.1,0.234316394958047,0.417599536618837,0.0791067905971785,1.41131759561756
480,41,439,91,0.1,0.2,0.1,0.0121104592303774,0.202092832557956,0.0232257670051827,0.806826571701387
480,151,329,82,0.3,0.2,0.1,0.00168121365235418,0.392905044408606,0.196674703410528,0.737194243367305
480,214,266,93,0.5,0.2,0.1,0.0198246124866315,0.55804678640633,0.334449913187018,0.91650255834687
480,4,476,100,0.01,0.2,0.01,0.584614271495657,0,0,5.77696104917578
480,20,460,101,0.05,0.2,0.01,0.0111033396875765,0,0,0.736707546309534
480,42,438,96,0.1,0.2,0.01,0.00100223680897632,0.0882868590933244,0.00215884233920283,0.5350404767271
480,133,347,65,0.3,0.2,0.01,6.94176084498601e-09,0.0336103180750053,0.00083359205995782,0.198768644706511
480,230,250,54,0.5,0.2,0.01,1.88755167169142e-15,0.0163266830648435,0.000406832544974599,0.0967735464067571
480,6,474,95,0.01,0.2,0,0.603694286721638,0,0,3.44907241861995
480,19,461,87,0.05,0.2,0,0.0320903221223538,0,0,0.944605770774802
480,43,437,92,0.1,0.2,0,0.000133263868760599,0,0,0.344948474626945
480,153,327,67,0.3,0.2,0,1.10957715853515e-12,0,0,0.0983385780057706
480,234,246,46,0.5,0.2,0,4.94934836291577e-15,0,0,0.072868375947881
500,11,489,210,0.01,0.4,0.4,0.13018550718543,0.300823408276733,0.0313172234624573,1.47491521528905
500,27,473,197,0.05,0.4,0.4,0.842541878361435,0.899820219964093,0.359940818729553,2.13372207809306
500,39,461,197,0.1,0.4,0.4,0.126126331159964,1.68707119870239,0.82917105523322,3.44404851782608
500,152,348,205,0.3,0.4,0.4,0.692914101637006,0.913220680729679,0.606125385304304,1.37041807698264
500,272,228,202,0.5,0.4,0.4,0.584070448106634,1.10972442683986,0.763008247641226,1.61596157169399
500,6,494,190,0.01,0.4,0.2,0.207069491094866,3.30365070494909,0.468296642407196,36.8803327751411
500,25,475,200,0.05,0.4,0.2,0.141044905899139,0.458056929011491,0.146962813530467,1.2206456632087
500,36,464,198,0.1,0.4,0.2,0.076578990616059,0.485656669063526,0.196359787040737,1.09365694933534
500,159,341,160,0.3,0.4,0.2,5.12621756066667e-06,0.358295468560836,0.218064080042665,0.574984831320292
500,257,243,148,0.5,0.4,0.2,1.58901352401148e-12,0.231126645229888,0.147183786275232,0.357743823019662
